datetime,outflow,inflow
2014-03-09,0.2181818178144,-0.0198347107104
2014-03-10,0.2181818178144,0.39471074313696
2014-03-11,0.2181818178144,0.23404958638272
2014-03-12,0.2181818178144,0.05157024784704
2014-03-13,0.23008264424063998,0.28958677637184
2014-03-14,0.24793388387999998,0.88661156875488
2014-03-15,0.23404958638272,-0.26380165244832
2014-03-16,0.2280991731696,0.70214875914816
2014-03-17,0.2280991731696,-0.027768594994559997
2014-03-18,0.2280991731696,0.09123966926784
2014-03-19,0.2280991731696,0.22214875995647998
2014-03-20,0.25388429709312,0.14082644604384
2014-03-21,0.30545454494016,0.48595041240479997
2014-03-22,0.3173553713664,-0.027768594994559997
2014-03-23,0.33322313993471997,0.5137190073993599
2014-03-24,0.37289256135552,-0.29752066065599997
2014-03-25,0.4363636356288,0.24396694173792
2014-03-26,0.37090909028448,0.59107437916992
2014-03-27,0.30545454494016,0.0793388428416
2014-03-28,0.44826446205504,0.30743801601119997
2014-03-29,0.4661157016944,1.6561983443183999
2014-03-30,0.396694214208,1.28132231189184
2014-03-31,0.30148760279808,0.70809917236128
2014-04-01,0.21223140460127998,4.30809916629888
2014-04-02,0.1785123963936,3.13190082117216
2014-04-03,0.21223140460127998,1.65421487324736
2014-04-04,0.2380165285248,1.4737190057827199
2014-04-05,0.24793388387999998,0.01586776856832
2014-04-06,0.24793388387999998,1.02347107265664
2014-04-07,0.24793388387999998,0.3867768588528
2014-04-08,0.26181818137727997,0.5652892552464
2014-04-09,0.28760330530079997,0.43834710669984
2014-04-10,0.32132231350848,0.18446280960671999
2014-04-11,0.3272727267216,0.6743801641536
2014-04-12,0.3272727267216,-0.02578512392352
2014-04-13,0.33917355314784,0.20231404924607999
2014-04-14,0.4066115695632,0.11702479319136
2014-04-15,0.47404958597856,0.50181818097312
2014-04-16,0.50975206525728,0.34314049528991997
2014-04-17,0.5434710734649599,-0.27173553673247997
2014-04-18,0.64066115594592,0.68033057736672
2014-04-19,0.6743801641536,0.057520661060159996
2014-04-20,0.6743801641536,0.04760330570496
2014-04-21,0.6862809905798399,0.3867768588528
2014-04-22,0.71999999878752,-0.25586776816416
2014-04-23,0.74380165164,0.17057851210944
2014-04-24,0.7576859491372799,0.27371900780352
2014-04-25,0.75966942020832,0.13289256175968
2014-04-26,0.7338842962848,0.42842975134464
2014-04-27,0.68231404843776,0.14479338818592
2014-04-28,0.6247933873775999,-0.09520661140992
2014-04-29,0.59107437916992,-0.04561983463392
2014-04-30,0.60694214773824,0.5355371891808
2014-05-01,0.64066115594592,0.20429752031712
2014-05-02,0.69818181700608,0.1685950410384
2014-05-03,0.75570247806624,0.52958677596768
2014-05-04,0.78545454413184,-0.02578512392352
2014-05-05,0.8033057837712,-0.01586776856832
